,Subject,Course,Year,#_Stu_Enrolled,#_Stu_Responses,AvgHrsPerWk,AvgPriorInt,AvgInstrEffect,AvgAvailability,AvgChallenge,AvgLearned,AvgInstrRespect,AvgCourse,AvgInstructor,Std_Dev_Course,Std_Dev_Instr
2747,FINN,1010,2015.0,6.0,5.0,3.2,5.4,6.0,6.0,5.6,5.6,6.0,5.8,6.0,0.4,0.0
2748,FINN,1020,2016.0,3.0,3.0,3.0,5.7,6.0,5.5,5.7,5.3,6.0,5.3,5.7,0.6,0.6
2749,FNCE,2010,2017.774193548387,48.96774193548387,29.35483870967742,2.783548387096774,4.4709677419354845,4.698387096774193,5.214516129032259,4.856451612903224,4.628064516129033,5.758709677419357,4.54,4.975806451612904,1.1035483870967742,0.9729032258064517
2750,FNCE,2820,2016.6571428571428,24.485714285714284,16.37142857142857,2.3534285714285708,4.5922857142857145,5.1585714285714275,5.376285714285714,4.243999999999999,5.0520000000000005,5.679142857142859,5.159428571428571,5.332571428571429,0.9091428571428569,0.8937142857142858
2751,FNCE,3010,2014.8762886597938,40.23711340206186,29.185567010309278,2.8626804123711342,4.673711340206187,4.966907216494846,5.343402061855673,4.920103092783507,4.851958762886597,5.847010309278348,4.842680412371133,5.118453608247422,0.9875257731958762,1.0128865979381445
2752,FNCE,3030,2017.1875,44.979166666666664,29.083333333333332,2.7662499999999994,4.6450000000000005,4.187916666666665,5.029375000000001,4.948124999999999,4.393958333333334,5.731875,4.305833333333332,4.386249999999999,1.2085416666666666,1.3235416666666668
2753,FNCE,3040,2017.8,20.4,12.8,2.448,4.4399999999999995,5.07,5.2299999999999995,4.534,4.992,5.8420000000000005,4.795999999999999,5.05,1.094,0.9780000000000001
2754,FNCE,3060,2018.0,19.0,14.75,2.4074999999999998,3.4425,3.9175,5.3675,4.8325,4.3675,5.925,3.8749999999999996,4.182499999999999,1.3,1.3175000000000001
2755,FNCE,3820,2018.5,22.0,18.5,2.45,4.65,5.3,5.85,5.0,5.4,6.0,4.9,5.550000000000001,1.0,0.55
2756,FNCE,4000,2013.04,35.16,22.8,2.4608,3.935999999999999,4.3508000000000004,4.9792,4.6444,4.486800000000001,5.7712,4.329999999999999,4.571199999999999,1.0963999999999998,1.2068
2757,FNCE,4030,2012.7142857142858,34.775510204081634,25.244897959183675,2.6530612244897953,4.553061224489796,4.5081632653061225,5.130612244897959,4.67551020408163,4.477551020408164,5.814285714285715,4.444897959183673,4.7326530612244895,1.1408163265306122,1.1897959183673468
2758,FNCE,4040,2015.7843137254902,37.254901960784316,25.03921568627451,2.7870588235294114,4.3858823529411755,5.1800000000000015,5.479019607843139,5.397450980392158,5.119215686274508,5.892549019607844,4.902156862745098,5.3605882352941165,0.9772549019607844,0.8431372549019608
2759,FNCE,4050,2013.6896551724137,29.689655172413794,24.517241379310345,4.906896551724137,4.896551724137929,5.53448275862069,5.541379310344829,5.6517241379310335,5.624137931034483,5.900000000000002,5.462068965517242,5.655172413793104,0.7482758620689655,0.5896551724137933
2760,FNCE,4060,2014.5,20.75,11.625,4.904999999999999,5.35375,5.029999999999999,5.46125,4.7225,5.31625,5.373749999999999,5.1875,4.86125,0.88375,0.9850000000000001
2761,FNCE,4070,2013.9811320754718,32.716981132075475,23.358490566037737,2.537735849056604,4.395849056603773,4.894716981132075,5.322641509433961,4.674905660377358,4.82320754716981,5.836226415094342,4.772641509433962,5.101509433962264,1.012264150943396,0.9920754716981129
2762,FNCE,4820,2013.9333333333334,21.4,17.266666666666666,2.658,4.772,4.580666666666667,5.098666666666667,4.930000000000001,4.626666666666666,5.6979999999999995,4.614,4.764666666666667,1.1026666666666667,1.1946666666666665
2763,FNCE,4825,2010.25,19.25,19.25,2.95,5.05,5.25,5.549999999999999,4.925000000000001,5.1,5.925,5.15,5.325,0.95,0.95
2764,FNCE,4826,2015.5,28.0,21.666666666666668,2.316666666666667,3.7166666666666672,4.383333333333333,4.533333333333332,4.15,4.416666666666667,5.8,4.383333333333333,4.65,1.2,1.2666666666666664
2765,FNCE,4827,2019.0,9.0,9.0,2.6,5.3,5.6,4.9,5.6,5.8,5.9,5.8,5.8,0.4,0.4
2766,FNCE,4828,2018.0,6.0,4.0,2.75,4.5,5.5,5.75,5.25,5.5,6.0,5.75,6.0,0.5,0.0
2767,FNCE,4830,2014.5,22.25,19.5,2.66875,5.3687499999999995,5.16875,5.475,5.231250000000001,4.8125,5.856250000000001,5.0375,5.3625,0.9875,0.8999999999999999
2768,FNCE,4831,2016.1666666666667,19.333333333333332,14.5,2.4633333333333334,5.329999999999999,5.548333333333335,5.611666666666667,4.85,5.135,5.966666666666666,5.463333333333334,5.62,0.6783333333333333,0.4749999999999999
2769,FNCE,4832,2012.0,13.5,12.0,3.0999999999999996,4.35,5.1,5.449999999999999,4.65,5.05,5.75,4.949999999999999,5.15,0.8,0.75
2770,FNCE,4835,2017.5,17.5,14.5,2.45,4.2,5.25,5.699999999999999,5.15,5.199999999999999,5.9,5.15,5.6,0.85,0.65
2771,FNCE,4840,2018.3333333333333,17.333333333333332,12.333333333333334,2.66,5.386666666666666,5.703333333333333,5.533333333333334,4.626666666666666,5.1933333333333325,5.966666666666666,5.510000000000001,5.646666666666667,0.8033333333333333,0.5499999999999999
2772,FNCE,4850,2015.056338028169,38.88732394366197,26.35211267605634,2.88507042253521,4.713098591549295,4.785633802816902,5.415915492957747,4.603239436619718,4.482957746478873,5.794647887323943,4.639014084507043,4.965774647887322,1.0978571428571426,1.087142857142857
2773,FNCE,7020,2018.0,4.0,3.0,4.0,5.0,6.0,6.0,5.67,6.0,6.0,6.0,6.0,0.0,0.0
2774,FNCE,7100,2013.75,5.25,5.25,3.125,4.800000000000001,5.5,5.825,5.475,5.35,5.925,5.6,5.675,0.575,0.55
2775,FNCE,7200,2014.8,5.4,4.8,4.114,5.378,5.9719999999999995,5.9719999999999995,5.806,5.914,5.9719999999999995,5.914,5.942,0.10600000000000001,0.098
2776,FNCE,7330,2013.5,6.666666666666667,6.333333333333333,3.6333333333333333,5.333333333333333,5.533333333333334,5.766666666666667,5.266666666666667,5.3999999999999995,5.933333333333334,5.433333333333334,5.566666666666667,0.75,0.6
2777,FNCE,7550,2014.3333333333333,7.333333333333333,6.333333333333333,4.0,5.133333333333333,5.766666666666667,5.866666666666667,5.8,5.3,6.0,5.5,5.866666666666667,0.7333333333333334,0.3666666666666667
2778,FNCE,8820,2016.0,3.0,3.0,5.0,4.3,5.0,6.0,5.7,5.7,6.0,5.0,5.3,0.0,0.6
2779,FREN,1010,2014.4341085271317,17.085271317829456,12.751937984496124,3.2114728682170552,4.5307751937984495,5.201472868217055,5.40891472868217,4.627364341085273,5.101317829457366,5.803410852713175,5.098217054263567,5.403720930232558,0.8809302325581397,0.7586821705426355
2780,FREN,1020,2014.679012345679,16.012345679012345,12.37037037037037,3.3662962962962966,4.5576543209876546,5.1645679012345695,5.395555555555556,4.844197530864197,5.125925925925926,5.8143209876543205,4.9750617283950636,5.385925925925925,0.9087654320987655,0.752962962962963
2781,FREN,1050,2014.4642857142858,13.892857142857142,11.035714285714286,3.214285714285714,4.917857142857143,5.396428571428572,5.625,4.667857142857144,5.1499999999999995,5.871428571428573,5.192857142857142,5.525,0.8857142857142859,0.7514285714285714
2782,FREN,1200,2013.4,36.5,28.8,2.1599999999999997,4.050000000000001,4.85,5.250000000000001,3.8899999999999997,4.37,5.8199999999999985,4.699999999999999,5.22,1.05,1.05
2783,FREN,1610,2014.6666666666667,23.0,13.0,2.533333333333333,3.9333333333333336,5.3,5.633333333333334,4.133333333333333,4.7,5.766666666666666,5.0,5.466666666666666,1.1333333333333335,0.9333333333333332
2784,FREN,1620,2014.5,19.0,14.75,2.25,3.8999999999999995,3.75,4.75,3.625,3.8000000000000003,5.4,3.875,4.1499999999999995,1.4500000000000002,1.3
2785,FREN,1750,2018.0,17.0,10.0,2.0,3.3,5.4,5.8,3.6,5.0,5.9,4.8,5.6,0.79,0.7
2786,FREN,1800,2015.0,17.0,14.0,2.1,3.6,4.6,5.4,4.2,4.8,5.8,4.7,4.9,0.9,1.1
2787,FREN,1880,2017.3333333333333,81.0,56.166666666666664,2.0283333333333338,4.003333333333333,4.6816666666666675,5.141666666666667,3.7866666666666666,4.383333333333334,5.736666666666667,4.538333333333333,4.923333333333333,1.3233333333333333,1.1783333333333335
2788,FREN,1900,2015.5,34.4375,24.375,2.2024999999999997,4.00875,4.9468749999999995,5.407500000000001,3.94,4.670624999999999,5.859999999999999,4.818125,5.241250000000001,1.0625,0.89875
2789,FREN,2110,2014.4591836734694,14.908163265306122,11.826530612244898,2.746938775510204,4.574387755102042,4.876288659793815,5.1574226804123695,4.573163265306124,4.6141836734693875,5.812061855670103,4.742959183673472,5.108865979381443,0.9215306122448984,0.8990624999999999
2790,FREN,2120,2014.532258064516,15.112903225806452,12.774193548387096,2.785,5.0761290322580646,5.187580645161291,5.484032258064518,4.750483870967742,5.058709677419355,5.89693548387097,5.022741935483872,5.367580645161291,0.8411290322580645,0.7348387096774192
2791,FREN,2500,2012.357142857143,12.785714285714286,11.0,2.142857142857143,5.207142857142857,5.192857142857142,5.192857142857143,4.278571428571428,4.521428571428572,5.892857142857143,4.985714285714286,5.371428571428571,0.8214285714285714,0.7214285714285714
2792,FREN,3010,2014.2978723404256,17.48936170212766,14.574468085106384,2.4391489361702123,4.71659574468085,5.450652173913044,5.6673913043478255,4.780425531914893,5.286382978723404,5.908695652173916,5.222553191489363,5.689347826086956,0.8310638297872338,0.4858695652173913
2793,FREN,3020,2013.0,15.714285714285714,12.142857142857142,2.757142857142857,4.7,5.185714285714285,5.228571428571429,3.914285714285714,4.6428571428571415,5.8,5.114285714285715,5.214285714285714,1.0714285714285716,1.0714285714285714
2794,FREN,3050,2013.6938775510205,16.06122448979592,13.081632653061224,2.8,4.818367346938776,4.844897959183675,5.353061224489796,4.9,4.659183673469388,5.838775510204082,4.593877551020407,5.102040816326532,0.9499999999999997,0.927083333333333
2795,FREN,3060,2014.2413793103449,14.827586206896552,11.96551724137931,2.731379310344827,4.838620689655174,5.055517241379309,5.50103448275862,4.9882758620689645,4.8748275862068935,5.826896551724138,4.809310344827585,5.330689655172414,0.966551724137931,0.8189655172413794
2796,FREN,3100,2014.5,16.22222222222222,13.722222222222221,2.4555555555555557,4.4305555555555545,5.07388888888889,5.400000000000001,4.969444444444445,4.830555555555555,5.866666666666666,4.863888888888889,5.252777777777777,0.9716666666666666,0.8061111111111113
2797,FREN,3110,2013.642857142857,10.928571428571429,9.357142857142858,2.65,4.064285714285714,4.885714285714285,5.507142857142857,4.699999999999998,4.814285714285715,5.885714285714285,4.742857142857143,5.242857142857142,0.9928571428571428,0.7785714285714287
2798,FREN,3120,2014.0,10.666666666666666,9.133333333333333,2.462,4.286666666666666,5.581999999999999,5.5666666666666655,4.9799999999999995,5.166666666666667,5.953333333333332,5.457999999999999,5.7620000000000005,0.748,0.4740000000000001
2799,FREN,3200,2013.6153846153845,18.076923076923077,13.538461538461538,2.5307692307692307,3.6384615384615384,5.230769230769231,5.53076923076923,5.107692307692307,5.015384615384614,5.8769230769230765,5.053846153846153,5.453846153846153,1.023076923076923,0.7769230769230769
2800,FREN,3400,2018.0,9.0,1.0,4.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,,
2801,FREN,3500,2015.0714285714287,15.142857142857142,12.214285714285714,2.5364285714285715,4.952142857142857,5.183571428571429,5.458571428571429,4.235,4.678571428571429,5.895714285714286,4.9678571428571425,5.356428571428572,0.9878571428571428,0.7357142857142858
2802,FREN,3600,2014.75,14.0,9.625,2.4075,4.38125,4.526249999999999,5.052499999999999,4.2775,4.5562499999999995,5.6475,4.41125,4.77875,1.15875,1.11375
2803,FREN,3700,2013.8333333333333,14.0,12.0,2.6,5.0,5.249999999999999,5.666666666666667,4.266666666666667,4.8999999999999995,5.800000000000001,5.183333333333334,5.366666666666666,0.9,0.8666666666666667
2804,FREN,3800,2016.4,18.0,13.2,3.06,4.54,5.7,5.720000000000001,4.92,5.4,5.9799999999999995,5.460000000000001,5.76,0.6599999999999999,0.36
2805,FREN,4110,2015.3636363636363,7.363636363636363,6.2727272727272725,3.0681818181818183,4.395454545454545,5.472727272727273,5.6499999999999995,5.154545454545454,5.304545454545455,5.990909090909091,5.331818181818182,5.6000000000000005,0.7454545454545454,0.4818181818181818
2806,FREN,4120,2014.0,10.75,9.25,2.625,4.475,5.225,5.4,4.825,5.199999999999999,5.825,5.15,5.475,0.625,0.55
2807,FREN,4170,2016.0,13.0,12.0,2.9,4.5,5.3,5.5,5.0,5.3,5.8,5.5,5.5,0.9,0.9
2808,FREN,4250,2012.0,8.0,6.0,2.2,3.5,4.7,5.0,4.7,5.066666666666666,5.866666666666667,4.766666666666667,5.233333333333333,1.0,0.7000000000000001
2809,FREN,4350,2011.0,10.0,9.0,2.9,5.2,5.8,5.9,5.3,5.7,6.0,5.7,6.0,0.5,0.0
2810,FREN,4470,2011.0,7.666666666666667,6.333333333333333,2.9666666666666663,4.666666666666667,5.3999999999999995,5.3999999999999995,5.3,5.2,6.0,5.266666666666667,5.666666666666667,0.7333333333333334,0.43333333333333335
2811,FREN,4480,2014.8,6.0,4.8,2.7199999999999998,4.9799999999999995,5.82,5.9,5.340000000000001,5.279999999999999,5.9799999999999995,5.5200000000000005,5.82,0.62,0.33999999999999997
2812,FREN,4600,2014.0,13.0,12.0,2.9,4.2,3.7,4.2,5.1,4.1,5.1,3.8,3.9,1.4,1.6
2813,FREN,4700,2018.5,11.0,9.0,2.2,4.2,5.45,5.5,4.45,4.55,5.95,5.15,5.75,1.06,0.525
2814,FREN,4840,2017.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,,
2815,FREN,4860,2013.5,32.0,27.5,2.4,4.15,5.15,5.45,4.75,5.05,5.9,5.15,5.6,0.8500000000000001,0.6
2816,FREN,4980,2012.0,2.0,1.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,,
2817,FREN,4990,2014.0526315789473,3.6315789473684212,3.263157894736842,3.210526315789474,4.310526315789474,5.268421052631579,5.594736842105263,5.010526315789474,5.3578947368421055,5.947368421052632,5.2105263157894735,5.468421052631578,0.7358823529411764,0.7129411764705881
2818,FREN,5110,2015.7272727272727,7.454545454545454,5.636363636363637,3.205454545454545,4.766363636363637,5.717272727272727,5.718181818181818,5.579999999999999,5.671818181818182,5.945454545454546,5.707272727272727,5.845454545454545,0.3854545454545455,0.2545454545454545
2819,FREN,5120,2015.1818181818182,8.181818181818182,6.454545454545454,3.4681818181818187,4.704545454545454,5.6409090909090915,5.7272727272727275,5.586363636363637,5.579545454545455,5.963636363636365,5.574999999999999,5.7772727272727264,0.5318181818181819,0.3818181818181818
2820,FREN,5170,2012.0,7.0,5.0,3.2,5.4,6.0,5.8,5.4,6.0,6.0,6.0,6.0,0.0,0.0
2821,FREN,5250,2011.3333333333333,7.0,6.0,3.3666666666666667,4.1000000000000005,5.666666666666667,5.833333333333333,5.8,5.766666666666666,6.0,5.733333333333334,5.833333333333333,0.4666666666666666,0.4000000000000001
2822,FREN,5310,2019.0,6.0,6.0,2.8,4.8,5.8,5.8,4.8,5.8,5.8,5.8,5.8,0.4,0.4
2823,FREN,5330,2011.0,13.0,10.0,3.2,4.4,5.9,5.7,5.6,5.7,6.0,5.8,6.0,0.4,0.0
2824,FREN,5350,2012.3333333333333,9.666666666666666,7.333333333333333,3.0666666666666664,4.666666666666667,5.333333333333333,5.933333333333334,5.233333333333333,5.1000000000000005,6.0,4.933333333333334,5.466666666666666,0.9666666666666668,0.7333333333333334
2825,FREN,5360,2014.0,5.0,5.0,3.2,4.2,5.6,5.8,5.6,5.6,5.8,5.4,5.6,0.5,0.5
2826,FREN,5420,2015.0,6.333333333333333,6.0,3.9133333333333327,5.27,5.136666666666667,5.766666666666667,4.6866666666666665,5.056666666666667,5.966666666666666,4.97,5.236666666666667,0.9633333333333333,0.73
2827,FREN,5430,2011.0,8.0,5.0,3.2,5.2,5.4,5.4,5.0,5.4,5.6,5.2,5.6,0.8,0.5
2828,FREN,5470,2010.5,8.5,6.0,3.8,4.5,5.4,5.65,5.8,5.75,5.9,5.6,5.699999999999999,0.6,0.6
2829,FREN,5770,2014.0,5.333333333333333,4.777777777777778,2.3777777777777778,4.455555555555556,5.133333333333334,5.7555555555555555,4.455555555555556,4.811111111111113,5.877777777777777,4.977777777777778,5.444444444444445,0.9555555555555555,0.7444444444444445
